/home/toni_intern/cervAI/lib/python3.12/site-packages/torch/optim/lr_scheduler.py:62: UserWarning: The verbose parameter is deprecated. Please use get_last_lr() to access the learning rate.
  warnings.warn(
CUDA available: True
loading annotations into memory...
Done (t=0.01s)
creating index...
index created!
loading annotations into memory...
Done (t=0.34s)
creating index...
index created!
Num training images: 1053
Epoch: 0 | Iteration: 0 | Classification loss: 1.31139 | Regression loss: 1.01859 | Running loss: 2.32998
Epoch: 0 | Iteration: 63 | Classification loss: 0.36623 | Regression loss: 0.70930 | Running loss: 1.47420
Epoch: 0 | Iteration: 64 | Classification loss: 0.43659 | Regression loss: 0.82089 | Running loss: 1.47086
Epoch: 0 | Iteration: 65 | Classification loss: 0.35030 | Regression loss: 0.79709 | Running loss: 1.46596
Epoch: 0 | Iteration: 66 | Classification loss: 0.22142 | Regression loss: 0.67405 | Running loss: 1.45745
Epoch: 0 | Iteration: 67 | Classification loss: 0.57811 | Regression loss: 1.14525 | Running loss: 1.46136
Epoch: 0 | Iteration: 68 | Classification loss: 0.34613 | Regression loss: 0.85024 | Running loss: 1.45752
Epoch: 0 | Iteration: 69 | Classification loss: 0.40171 | Regression loss: 0.84972 | Running loss: 1.45457
Epoch: 0 | Iteration: 70 | Classification loss: 0.33406 | Regression loss: 0.76732 | Running loss: 1.44960
Epoch: 0 | Iteration: 71 | Classification loss: 0.26722 | Regression loss: 0.90528 | Running loss: 1.44575
Epoch: 0 | Iteration: 72 | Classification loss: 0.28054 | Regression loss: 0.72608 | Running loss: 1.43974
Epoch: 0 | Iteration: 73 | Classification loss: 0.36858 | Regression loss: 0.64174 | Running loss: 1.43393
Epoch: 0 | Iteration: 74 | Classification loss: 0.43593 | Regression loss: 0.72517 | Running loss: 1.43030
Epoch: 0 | Iteration: 75 | Classification loss: 0.29305 | Regression loss: 0.72568 | Running loss: 1.42488
Epoch: 0 | Iteration: 76 | Classification loss: 0.34681 | Regression loss: 0.78933 | Running loss: 1.42113
Epoch: 0 | Iteration: 77 | Classification loss: 0.25702 | Regression loss: 0.59650 | Running loss: 1.41385
Epoch: 0 | Iteration: 78 | Classification loss: 0.42112 | Regression loss: 0.74718 | Running loss: 1.41074
Epoch: 0 | Iteration: 79 | Classification loss: 0.30290 | Regression loss: 0.70714 | Running loss: 1.40574
Epoch: 0 | Iteration: 80 | Classification loss: 0.34974 | Regression loss: 0.75341 | Running loss: 1.40200
Epoch: 0 | Iteration: 81 | Classification loss: 0.35947 | Regression loss: 0.87560 | Running loss: 1.39996
Epoch: 0 | Iteration: 82 | Classification loss: 0.30916 | Regression loss: 0.55985 | Running loss: 1.39357
Epoch: 0 | Iteration: 83 | Classification loss: 0.36130 | Regression loss: 0.72068 | Running loss: 1.38986
Epoch: 0 | Iteration: 84 | Classification loss: 0.32676 | Regression loss: 0.60908 | Running loss: 1.38452
Epoch: 0 | Iteration: 85 | Classification loss: 0.30094 | Regression loss: 0.89851 | Running loss: 1.38236
Epoch: 0 | Iteration: 86 | Classification loss: 0.29636 | Regression loss: 0.54116 | Running loss: 1.37610
Epoch: 0 | Iteration: 87 | Classification loss: 0.36146 | Regression loss: 0.81012 | Running loss: 1.37378
Epoch: 0 | Iteration: 88 | Classification loss: 0.48588 | Regression loss: 0.98978 | Running loss: 1.37492
Epoch: 0 | Iteration: 89 | Classification loss: 0.38463 | Regression loss: 0.87770 | Running loss: 1.37367
Epoch: 0 | Iteration: 90 | Classification loss: 0.34137 | Regression loss: 0.77646 | Running loss: 1.37086
Epoch: 0 | Iteration: 91 | Classification loss: 0.23569 | Regression loss: 0.64777 | Running loss: 1.36556
Epoch: 0 | Iteration: 92 | Classification loss: 0.30378 | Regression loss: 0.88998 | Running loss: 1.36372
Epoch: 0 | Iteration: 93 | Classification loss: 0.34184 | Regression loss: 0.70268 | Running loss: 1.36032
Epoch: 0 | Iteration: 94 | Classification loss: 0.37486 | Regression loss: 0.70177 | Running loss: 1.35733
Epoch: 0 | Iteration: 95 | Classification loss: 0.31846 | Regression loss: 0.67543 | Running loss: 1.35355
Epoch: 0 | Iteration: 96 | Classification loss: 0.41344 | Regression loss: 0.81942 | Running loss: 1.35230
Epoch: 0 | Iteration: 97 | Classification loss: 0.25298 | Regression loss: 0.70356 | Running loss: 1.34826
Epoch: 0 | Iteration: 98 | Classification loss: 0.26576 | Regression loss: 0.68837 | Running loss: 1.34428
Epoch: 0 | Iteration: 99 | Classification loss: 0.30302 | Regression loss: 0.61503 | Running loss: 1.34002
Epoch: 0 | Iteration: 100 | Classification loss: 0.41333 | Regression loss: 0.77572 | Running loss: 1.33853
Epoch: 0 | Iteration: 101 | Classification loss: 0.23179 | Regression loss: 0.55143 | Running loss: 1.33308
Epoch: 0 | Iteration: 102 | Classification loss: 0.45018 | Regression loss: 0.58052 | Running loss: 1.33015
Epoch: 0 | Iteration: 103 | Classification loss: 0.31280 | Regression loss: 0.61691 | Running loss: 1.32630
Epoch: 0 | Iteration: 104 | Classification loss: 0.38438 | Regression loss: 0.80035 | Running loss: 1.32495
Epoch: 0 | Iteration: 105 | Classification loss: 0.24099 | Regression loss: 0.70726 | Running loss: 1.32139
Epoch: 0 | Iteration: 106 | Classification loss: 0.22138 | Regression loss: 0.75593 | Running loss: 1.31818
Epoch: 0 | Iteration: 107 | Classification loss: 0.20792 | Regression loss: 0.60410 | Running loss: 1.31349
Epoch: 0 | Iteration: 108 | Classification loss: 0.25157 | Regression loss: 0.46740 | Running loss: 1.30804
Epoch: 0 | Iteration: 109 | Classification loss: 0.28219 | Regression loss: 0.84982 | Running loss: 1.30644
Epoch: 0 | Iteration: 110 | Classification loss: 0.28850 | Regression loss: 0.50448 | Running loss: 1.30181
Epoch: 0 | Iteration: 111 | Classification loss: 0.21589 | Regression loss: 0.53119 | Running loss: 1.29686
Epoch: 0 | Iteration: 112 | Classification loss: 0.41029 | Regression loss: 0.84208 | Running loss: 1.29647
Epoch: 0 | Iteration: 113 | Classification loss: 0.43094 | Regression loss: 0.60449 | Running loss: 1.29418
Epoch: 0 | Iteration: 114 | Classification loss: 0.33781 | Regression loss: 0.67581 | Running loss: 1.29174
Epoch: 0 | Iteration: 115 | Classification loss: 0.38036 | Regression loss: 0.62450 | Running loss: 1.28926
Epoch: 0 | Iteration: 116 | Classification loss: 0.33227 | Regression loss: 0.40230 | Running loss: 1.28452
Epoch: 0 | Iteration: 117 | Classification loss: 0.42830 | Regression loss: 0.67171 | Running loss: 1.28296
Epoch: 0 | Iteration: 118 | Classification loss: 0.28676 | Regression loss: 0.49580 | Running loss: 1.27875
Epoch: 0 | Iteration: 119 | Classification loss: 0.26017 | Regression loss: 0.64655 | Running loss: 1.27565
Epoch: 0 | Iteration: 120 | Classification loss: 0.35988 | Regression loss: 0.58624 | Running loss: 1.27293
Epoch: 0 | Iteration: 121 | Classification loss: 0.25996 | Regression loss: 0.54956 | Running loss: 1.26913
Epoch: 0 | Iteration: 122 | Classification loss: 0.30185 | Regression loss: 0.53393 | Running loss: 1.26561
Epoch: 0 | Iteration: 123 | Classification loss: 0.27856 | Regression loss: 0.33181 | Running loss: 1.26032
Epoch: 0 | Iteration: 124 | Classification loss: 0.28530 | Regression loss: 0.56384 | Running loss: 1.25703
Epoch: 0 | Iteration: 125 | Classification loss: 0.29876 | Regression loss: 0.53498 | Running loss: 1.25367
Epoch: 0 | Iteration: 126 | Classification loss: 0.24915 | Regression loss: 0.59021 | Running loss: 1.25041
Epoch: 0 | Iteration: 127 | Classification loss: 0.22892 | Regression loss: 0.62781 | Running loss: 1.24734
Epoch: 0 | Iteration: 128 | Classification loss: 0.41700 | Regression loss: 0.71735 | Running loss: 1.24646
Epoch: 0 | Iteration: 129 | Classification loss: 0.23413 | Regression loss: 0.69173 | Running loss: 1.24399
Epoch: 0 | Iteration: 130 | Classification loss: 0.21451 | Regression loss: 0.55924 | Running loss: 1.24040
Epoch: 0 | Iteration: 131 | Classification loss: 0.25588 | Regression loss: 0.50999 | Running loss: 1.23681
Epoch: 0 | Iteration: 132 | Classification loss: 0.30481 | Regression loss: 0.63747 | Running loss: 1.23460
Epoch: 0 | Iteration: 133 | Classification loss: 0.36712 | Regression loss: 0.48545 | Running loss: 1.23174
Epoch: 0 | Iteration: 134 | Classification loss: 0.42965 | Regression loss: 0.63455 | Running loss: 1.23050
Epoch: 0 | Iteration: 135 | Classification loss: 0.24025 | Regression loss: 0.41919 | Running loss: 1.22630
Epoch: 0 | Iteration: 136 | Classification loss: 0.32211 | Regression loss: 0.51920 | Running loss: 1.22349
Epoch: 0 | Iteration: 137 | Classification loss: 0.14351 | Regression loss: 0.46348 | Running loss: 1.21903
Epoch: 0 | Iteration: 138 | Classification loss: 0.26586 | Regression loss: 0.57412 | Running loss: 1.21630
Epoch: 0 | Iteration: 139 | Classification loss: 0.22692 | Regression loss: 0.47756 | Running loss: 1.21264
Epoch: 0 | Iteration: 140 | Classification loss: 0.34520 | Regression loss: 0.51385 | Running loss: 1.21014
Epoch: 0 | Iteration: 141 | Classification loss: 0.27177 | Regression loss: 0.36825 | Running loss: 1.20612
Epoch: 0 | Iteration: 142 | Classification loss: 0.41556 | Regression loss: 0.52225 | Running loss: 1.20425
Epoch: 0 | Iteration: 143 | Classification loss: 0.20224 | Regression loss: 0.45472 | Running loss: 1.20044
Epoch: 0 | Iteration: 144 | Classification loss: 0.20417 | Regression loss: 0.47460 | Running loss: 1.19685
Epoch: 0 | Iteration: 145 | Classification loss: 0.28110 | Regression loss: 0.46768 | Running loss: 1.19378
Epoch: 0 | Iteration: 146 | Classification loss: 0.24734 | Regression loss: 0.45598 | Running loss: 1.19044
Epoch: 0 | Iteration: 147 | Classification loss: 0.20284 | Regression loss: 0.53877 | Running loss: 1.18741
Epoch: 0 | Iteration: 148 | Classification loss: 0.26476 | Regression loss: 0.36743 | Running loss: 1.18368
Epoch: 0 | Iteration: 149 | Classification loss: 0.20904 | Regression loss: 0.51863 | Running loss: 1.18064
Epoch: 0 | Iteration: 150 | Classification loss: 0.21193 | Regression loss: 0.54924 | Running loss: 1.17786
Epoch: 0 | Iteration: 151 | Classification loss: 0.18043 | Regression loss: 0.39165 | Running loss: 1.17388
Epoch: 0 | Iteration: 152 | Classification loss: 0.31932 | Regression loss: 0.46276 | Running loss: 1.17132
Epoch: 0 | Iteration: 153 | Classification loss: 0.22457 | Regression loss: 0.48521 | Running loss: 1.16832
Epoch: 0 | Iteration: 154 | Classification loss: 0.23230 | Regression loss: 0.32670 | Running loss: 1.16439
Epoch: 0 | Iteration: 155 | Classification loss: 0.32602 | Regression loss: 0.40911 | Running loss: 1.16164
Epoch: 0 | Iteration: 156 | Classification loss: 0.31363 | Regression loss: 0.45240 | Running loss: 1.15912
Epoch: 0 | Iteration: 157 | Classification loss: 0.30885 | Regression loss: 0.54314 | Running loss: 1.15717
Epoch: 0 | Iteration: 158 | Classification loss: 0.19510 | Regression loss: 0.35459 | Running loss: 1.15335
Epoch: 0 | Iteration: 159 | Classification loss: 0.28874 | Regression loss: 0.39960 | Running loss: 1.15045
Epoch: 0 | Iteration: 160 | Classification loss: 0.31407 | Regression loss: 0.39982 | Running loss: 1.14774
Epoch: 0 | Iteration: 161 | Classification loss: 0.22530 | Regression loss: 0.43324 | Running loss: 1.14472
Epoch: 0 | Iteration: 162 | Classification loss: 0.26808 | Regression loss: 0.45927 | Running loss: 1.14216
Epoch: 0 | Iteration: 163 | Classification loss: 0.38417 | Regression loss: 0.56306 | Running loss: 1.14097
Epoch: 0 | Iteration: 164 | Classification loss: 0.25079 | Regression loss: 0.40216 | Running loss: 1.13801
Epoch: 0 | Iteration: 165 | Classification loss: 0.22549 | Regression loss: 0.60897 | Running loss: 1.13618
Epoch: 0 | Iteration: 166 | Classification loss: 0.14616 | Regression loss: 0.41702 | Running loss: 1.13275
Epoch: 0 | Iteration: 167 | Classification loss: 0.19748 | Regression loss: 0.40066 | Running loss: 1.12957
Epoch: 0 | Iteration: 168 | Classification loss: 0.20061 | Regression loss: 0.28797 | Running loss: 1.12578
Epoch: 0 | Iteration: 169 | Classification loss: 0.20817 | Regression loss: 0.32091 | Running loss: 1.12227
Epoch: 0 | Iteration: 170 | Classification loss: 0.32253 | Regression loss: 0.46621 | Running loss: 1.12031
Epoch: 0 | Iteration: 171 | Classification loss: 0.35128 | Regression loss: 0.30593 | Running loss: 1.11762
Epoch: 0 | Iteration: 172 | Classification loss: 0.36666 | Regression loss: 0.38948 | Running loss: 1.11553
Epoch: 0 | Iteration: 173 | Classification loss: 0.25914 | Regression loss: 0.64160 | Running loss: 1.11430
Epoch: 0 | Iteration: 174 | Classification loss: 0.36531 | Regression loss: 0.44992 | Running loss: 1.11259
Epoch: 0 | Iteration: 175 | Classification loss: 0.34654 | Regression loss: 0.54097 | Running loss: 1.11131
Epoch: 0 | Iteration: 176 | Classification loss: 0.21320 | Regression loss: 0.39825 | Running loss: 1.10849
Epoch: 0 | Iteration: 177 | Classification loss: 0.12389 | Regression loss: 0.40522 | Running loss: 1.10523
Epoch: 0 | Iteration: 178 | Classification loss: 0.24698 | Regression loss: 0.34676 | Running loss: 1.10237
Epoch: 0 | Iteration: 179 | Classification loss: 0.39428 | Regression loss: 0.73820 | Running loss: 1.10254
Epoch: 0 | Iteration: 180 | Classification loss: 0.26689 | Regression loss: 0.44391 | Running loss: 1.10038
Epoch: 0 | Iteration: 181 | Classification loss: 0.27165 | Regression loss: 0.55639 | Running loss: 1.09888
Epoch: 0 | Iteration: 182 | Classification loss: 0.28078 | Regression loss: 0.40539 | Running loss: 1.09663
Epoch: 0 | Iteration: 183 | Classification loss: 0.22411 | Regression loss: 0.28845 | Running loss: 1.09345
Epoch: 0 | Iteration: 184 | Classification loss: 0.33340 | Regression loss: 0.37579 | Running loss: 1.09137
Epoch: 0 | Iteration: 185 | Classification loss: 0.24468 | Regression loss: 0.42135 | Running loss: 1.08909
Epoch: 0 | Iteration: 186 | Classification loss: 0.23042 | Regression loss: 0.32006 | Running loss: 1.08621
Epoch: 0 | Iteration: 187 | Classification loss: 0.18889 | Regression loss: 0.34801 | Running loss: 1.08328
Epoch: 0 | Iteration: 188 | Classification loss: 0.17883 | Regression loss: 0.36924 | Running loss: 1.08045
Epoch: 0 | Iteration: 189 | Classification loss: 0.25327 | Regression loss: 0.43157 | Running loss: 1.07837
Epoch: 0 | Iteration: 190 | Classification loss: 0.30064 | Regression loss: 0.51492 | Running loss: 1.07699
Epoch: 0 | Iteration: 191 | Classification loss: 0.21807 | Regression loss: 0.49082 | Running loss: 1.07508
Epoch: 0 | Iteration: 192 | Classification loss: 0.25224 | Regression loss: 0.51868 | Running loss: 1.07350
Epoch: 0 | Iteration: 193 | Classification loss: 0.36010 | Regression loss: 0.51317 | Running loss: 1.07247
Epoch: 0 | Iteration: 194 | Classification loss: 0.37743 | Regression loss: 0.40802 | Running loss: 1.07100
Epoch: 0 | Iteration: 195 | Classification loss: 0.18002 | Regression loss: 0.34663 | Running loss: 1.06822
Epoch: 0 | Iteration: 196 | Classification loss: 0.16589 | Regression loss: 0.31232 | Running loss: 1.06523
Epoch: 0 | Iteration: 197 | Classification loss: 0.20725 | Regression loss: 0.35017 | Running loss: 1.06266
Epoch: 0 | Iteration: 198 | Classification loss: 0.27157 | Regression loss: 0.54299 | Running loss: 1.06141
Epoch: 0 | Iteration: 199 | Classification loss: 0.23365 | Regression loss: 0.35965 | Running loss: 1.05907
Epoch: 0 | Iteration: 200 | Classification loss: 0.12676 | Regression loss: 0.37518 | Running loss: 1.05630
Epoch: 0 | Iteration: 201 | Classification loss: 0.33893 | Regression loss: 0.27560 | Running loss: 1.05411
Epoch: 0 | Iteration: 202 | Classification loss: 0.11531 | Regression loss: 0.39484 | Running loss: 1.05144
Epoch: 0 | Iteration: 203 | Classification loss: 0.10159 | Regression loss: 0.35913 | Running loss: 1.04854
Epoch: 0 | Iteration: 204 | Classification loss: 0.35912 | Regression loss: 0.36107 | Running loss: 1.04694
Epoch: 0 | Iteration: 205 | Classification loss: 0.15835 | Regression loss: 0.53331 | Running loss: 1.04521
Epoch: 0 | Iteration: 206 | Classification loss: 0.14563 | Regression loss: 0.36315 | Running loss: 1.04262
Epoch: 0 | Iteration: 207 | Classification loss: 0.49159 | Regression loss: 0.34723 | Running loss: 1.04164
Epoch: 0 | Iteration: 208 | Classification loss: 0.17794 | Regression loss: 0.29974 | Running loss: 1.03894
Epoch: 0 | Iteration: 209 | Classification loss: 0.35141 | Regression loss: 0.30495 | Running loss: 1.03712
Epoch: 0 | Iteration: 210 | Classification loss: 0.23233 | Regression loss: 0.27513 | Running loss: 1.03461
Epoch: 0 | Iteration: 211 | Classification loss: 0.28672 | Regression loss: 0.31410 | Running loss: 1.03257
Epoch: 0 | Iteration: 212 | Classification loss: 0.15618 | Regression loss: 0.34917 | Running loss: 1.03009
Epoch: 0 | Iteration: 213 | Classification loss: 0.12602 | Regression loss: 0.27810 | Running loss: 1.02716
Epoch: 0 | Iteration: 214 | Classification loss: 0.12727 | Regression loss: 0.34695 | Running loss: 1.02459
Epoch: 0 | Iteration: 215 | Classification loss: 0.37742 | Regression loss: 0.33848 | Running loss: 1.02316
Epoch: 0 | Iteration: 216 | Classification loss: 0.15980 | Regression loss: 0.32343 | Running loss: 1.02068
Epoch: 0 | Iteration: 217 | Classification loss: 0.11884 | Regression loss: 0.42623 | Running loss: 1.01849
Epoch: 0 | Iteration: 218 | Classification loss: 0.11051 | Regression loss: 0.28080 | Running loss: 1.01563
Epoch: 0 | Iteration: 219 | Classification loss: 0.22027 | Regression loss: 0.46479 | Running loss: 1.01413
Epoch: 0 | Iteration: 220 | Classification loss: 0.20382 | Regression loss: 0.25800 | Running loss: 1.01163
Epoch: 0 | Iteration: 221 | Classification loss: 0.13441 | Regression loss: 0.37513 | Running loss: 1.00937
Epoch: 0 | Iteration: 222 | Classification loss: 0.17618 | Regression loss: 0.28225 | Running loss: 1.00690
Epoch: 0 | Iteration: 223 | Classification loss: 0.50554 | Regression loss: 0.44701 | Running loss: 1.00665
Epoch: 0 | Iteration: 224 | Classification loss: 0.28592 | Regression loss: 0.65355 | Running loss: 1.00636
Epoch: 0 | Iteration: 225 | Classification loss: 0.37307 | Regression loss: 0.29030 | Running loss: 1.00484
Epoch: 0 | Iteration: 226 | Classification loss: 0.25068 | Regression loss: 0.22732 | Running loss: 1.00252
Epoch: 0 | Iteration: 227 | Classification loss: 0.24054 | Regression loss: 0.32420 | Running loss: 1.00060
Epoch: 0 | Iteration: 228 | Classification loss: 0.19854 | Regression loss: 0.23230 | Running loss: 0.99811
Epoch: 0 | Iteration: 229 | Classification loss: 0.16935 | Regression loss: 0.43411 | Running loss: 0.99639
Epoch: 0 | Iteration: 230 | Classification loss: 0.14463 | Regression loss: 0.39494 | Running loss: 0.99441
Epoch: 0 | Iteration: 231 | Classification loss: 0.30811 | Regression loss: 0.24595 | Running loss: 0.99252
Epoch: 0 | Iteration: 232 | Classification loss: 0.18915 | Regression loss: 0.29041 | Running loss: 0.99032
Epoch: 0 | Iteration: 233 | Classification loss: 0.18394 | Regression loss: 0.34208 | Running loss: 0.98833
Epoch: 0 | Iteration: 234 | Classification loss: 0.43897 | Regression loss: 0.46977 | Running loss: 0.98799
Epoch: 0 | Iteration: 235 | Classification loss: 0.17361 | Regression loss: 0.24109 | Running loss: 0.98556
Epoch: 0 | Iteration: 236 | Classification loss: 0.26057 | Regression loss: 0.22582 | Running loss: 0.98346
Epoch: 0 | Iteration: 237 | Classification loss: 0.32055 | Regression loss: 0.32607 | Running loss: 0.98204
Epoch: 0 | Iteration: 238 | Classification loss: 0.12386 | Regression loss: 0.32689 | Running loss: 0.97982
Epoch: 0 | Iteration: 239 | Classification loss: 0.36602 | Regression loss: 0.75668 | Running loss: 0.98041
Epoch: 0 | Iteration: 240 | Classification loss: 0.28806 | Regression loss: 0.27952 | Running loss: 0.97870
Epoch: 0 | Iteration: 241 | Classification loss: 0.52526 | Regression loss: 0.30578 | Running loss: 0.97809
Epoch: 0 | Iteration: 242 | Classification loss: 0.37308 | Regression loss: 0.43037 | Running loss: 0.97737
Epoch: 0 | Iteration: 243 | Classification loss: 0.20761 | Regression loss: 0.30362 | Running loss: 0.97546
Epoch: 0 | Iteration: 244 | Classification loss: 0.12950 | Regression loss: 0.33635 | Running loss: 0.97338
Epoch: 0 | Iteration: 245 | Classification loss: 0.22430 | Regression loss: 0.32338 | Running loss: 0.97165
Epoch: 0 | Iteration: 246 | Classification loss: 0.17000 | Regression loss: 0.54002 | Running loss: 0.97059
